record_id,redcap_survey_identifier,round_2_timestamp,sub_id,date_time_rd2,gen_1,gen_2,history,vivid_history,reexp_history,occarousing_history,refarousing_history,thirdper_history,work_start,work_close,work_other,work_close_rem,vivid_work,reexp_work,occarousing_work,refarousing_work,thirdper_work,school_kids,school_close,school_close_rem,vivid_school,reexp_school,occarousing_school,refarousing_school,thirdper_school,neg_emo,vivid_neg_emo,reexp_neg_emo,occarousing_neg_emo,refarousing_neg_emo,thirdper_neg_emo,get_better,vivid_get_better,reexp_get_better,occarousing_get_better,refarousing_get_better,thirdper_get_better,num_march,num_april,us,num_march_us,num_april_us,stayhome_us,stayhome_begin_us,stayhome_end_us,severity_state,stayhome,stayhome_begin,stayhome_end,severity,normal_date,mask_date,meetings_date,bigevents_date,shaking_hands_date,num_august,warmer,sp_mem_1,sp_mem_2,sp_mem_3,sp_mem_4,sp_mem_5,sp_mem_6,fut_1,fut_2,fut_3,fut_4,fut_5,peak_neg,peak_neg_intense,peak_pos,peak_pos_intense,sustained_neg___1,sustained_neg___2,sustained_neg___3,sustained_neg___4,sustained_neg___5,sustained_neg___6,sustained_neg___7,sustained_neg___8,sustained_pos___1,sustained_pos___2,sustained_pos___3,sustained_pos___4,sustained_pos___5,sustained_pos___6,sustained_pos___7,sustained_pos___8,vivid_challenge,reexp_challenge,occarousing_challenge,refarousing_challenge,important_challenge,thirdper_challenge,vivid_positive,reexp_positive,occarousing_positive,refarousing_positive,important_positive,thirdper_positive,vivid_mundane,reexp_mundane,occarousing_mundane,refarousing_mundane,important_mundane,thirdper_mundane,vivid_unusual,reexp_unusual,occarousing_unusual,refarousing_unusual,important_unusual,thirdper_unusual,isi_1,isi_2,isi_3,isi_4,isi_5,isi_6,isi_7,meq_1,meq_2,meq_3,meq_4,meq_5,pss_1,pss_2,pss_3,pss_4,pss_5,pss_6,pss_7,pss_8,pss_9,pss_10,teq_1,teq_2,teq_3,teq_4,teq_5,teq_6,teq_7,teq_8,teq_9,teq_10,teq_11,teq_12,teq_13,teq_14,teq_15,teq_16,round_2_complete,ISI_Total,MEQ_Total,TEQ_TOTAL,PSS_TOTAL
458,,2020-06-19 17:35:20,1541,2020-06-19 10:19:00,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,,1.0,4.0,4.0,4.0,3.0,2.0,0.0,,,,,,,,1.0,4.0,4.0,4.0,4.0,2.0,0.0,,,,,,2000.0,40000.0,1.0,300.0,4000.0,1.0,2020-03-20,2020-05-15,2.0,,,,3.0,2021-04-15,2020-06-19,2021-01-01,2021-04-15,2020-11-01,,1.0,4.0,1.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,7.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,0.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,0.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,2,13.0,14.0,53.0,23.0
329,,,1542,2020-06-16 21:39:00,2.0,3.0,0.0,,,,,,1.0,0.0,,,,,,,,0.0,,,,,,,,1.0,2.0,1.0,3.0,2.0,1.0,0.0,,,,,,100.0,250000.0,1.0,0.0,2000.0,1.0,2020-04-01,2020-05-01,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
431,,2020-06-19 14:32:20,1545,2020-06-19 10:08:00,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,3.0,2.0,3.0,2.0,1.0,0.0,,,,,,,,0.0,,,,,,2.0,,,,,,100000.0,190000.0,1.0,10000.0,5000.0,1.0,2020-04-24,2020-06-05,3.0,,,,3.0,2021-01-31,2020-06-19,2020-12-31,2020-06-30,2020-06-19,250000.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,6.0,2.0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2,3.0,14.0,42.0,20.0
407,,2020-06-19 11:26:14,1552,2020-06-19 05:53:00,3.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,,1.0,4.0,3.0,4.0,3.0,1.0,0.0,,,,,,,,1.0,3.0,2.0,3.0,2.0,1.0,2.0,,,,,,20000.0,70000.0,1.0,12.0,20000.0,1.0,2020-03-27,2020-05-18,2.0,,,,3.0,2021-01-30,2020-06-19,2020-06-19,2020-12-31,2020-09-01,300000000.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,6.0,2.0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,5.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,2,15.0,17.0,49.0,19.0
297,,2020-06-16 20:28:43,1553,2020-06-16 15:01:00,3.0,3.0,0.0,,,,,,1.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,2000.0,500000.0,1.0,20.0,10000.0,1.0,2020-04-01,2020-05-30,2.0,,,,3.0,2020-05-28,2020-06-16,2020-05-28,2020-07-01,2020-06-16,1400000.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,8.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,,,,,,,,,,,,,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2,6.0,5.0,39.0,13.0
22,,2020-06-16 01:42:40,1557,2020-06-15 21:02:00,3.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,1.0,2.0,2.0,1.0,0.0,,,,,,,,0.0,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,80000.0,100000.0,1.0,32000.0,42500.0,1.0,2020-04-01,2020-06-15,2.0,,,,3.0,2021-07-07,2021-07-07,2020-07-07,2021-03-04,2021-07-07,200000.0,3.0,3.0,4.0,3.0,4.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,7.0,3.0,1.0,3.0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2,4.0,9.0,53.0,18.0
156,,2020-06-16 11:52:32,1558,2020-06-16 06:13:00,2.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,,,,,,,,0.0,,,,,,,,1.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,50.0,700.0,0.0,,,,,,,1.0,2020-03-16,2020-03-31,3.0,2020-09-30,2021-03-16,2020-10-21,2021-03-17,2021-02-09,100000.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,3.0,1.0,3.0,3.0,5.0,2.0,2.0,2.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,5.0,5.0,6.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,4.0,3.0,3.0,4.0,1.0,0.0,4.0,4.0,3.0,4.0,2.0,4.0,0.0,1.0,4.0,2,2.0,23.0,39.0,29.0
426,,2020-06-19 13:29:14,1559,2020-06-19 09:10:00,3.0,2.0,0.0,,,,,,1.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,2.0,,,,,,2000.0,10000.0,1.0,300.0,,1.0,2020-03-15,2020-06-01,2.0,,,,3.0,2021-06-01,2021-06-01,2021-06-01,2021-06-01,2022-01-01,500000.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,8.0,2.0,7.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,6.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,4.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,2,5.0,20.0,51.0,17.0
101,,2020-06-16 03:27:04,1560,2020-06-15 23:02:00,3.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,,1.0,3.0,2.0,4.0,2.0,2.0,0.0,,,,,,,,1.0,3.0,3.0,4.0,3.0,2.0,2.0,,,,,,5000.0,200000.0,1.0,150.0,8000.0,1.0,2020-03-19,2020-05-15,3.0,,,,3.0,2021-01-16,2020-12-26,2020-10-17,2021-02-06,2021-06-18,2500000.0,2.0,4.0,1.0,3.0,4.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,7.0,3.0,3.0,2.0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,2,9.0,12.0,50.0,24.0
182,,2020-06-16 13:25:10,1563,2020-06-16 08:44:00,1.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,,1.0,4.0,4.0,4.0,4.0,2.0,0.0,,,,,,,,1.0,4.0,4.0,4.0,4.0,1.0,2.0,,,,,,1800.0,4800.0,1.0,18.0,200.0,1.0,2020-03-09,2020-07-04,3.0,,,,3.0,2020-08-23,2020-08-23,2020-09-01,2020-09-01,2020-10-01,4000000.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,1.0,4.0,0.0,4.0,4.0,6.0,3.0,1.0,2.0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,5.0,4.0,6.0,3.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,4.0,0.0,0.0,4.0,2,26.0,17.0,51.0,39.0
577,,2020-06-23 15:35:04,1565,2020-06-23 11:22:00,4.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,4.0,4.0,4.0,4.0,1.0,0.0,,,,,,,,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,800000.0,500000.0,1.0,250000.0,400000.0,1.0,2020-03-16,2020-06-01,2.0,,,,2.0,2020-06-23,2020-12-01,2020-12-01,2020-12-01,2020-12-01,1000000.0,2.0,3.0,3.0,3.0,3.0,,3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,5.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,2,5.0,11.0,58.0,20.0
445,,2020-06-19 16:00:59,1567,2020-06-19 11:44:00,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,0.0,,,,,,,,1.0,3.0,3.0,3.0,3.0,1.0,2.0,,,,,,100000.0,1000000.0,1.0,2000.0,10000.0,1.0,2020-04-15,2020-06-01,3.0,,,,3.0,2021-08-01,2021-08-01,2021-08-01,2020-08-31,2020-08-31,3500000.0,1.0,4.0,0.0,1.0,4.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,7.0,3.0,1.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,3.0,0.0,4.0,1.0,4.0,2.0,0.0,1.0,1.0,3.0,2.0,0.0,4.0,0.0,0.0,4.0,2,25.0,8.0,49.0,15.0
541,,,1579,2020-06-22 18:59:00,4.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,,,,,,,,1.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
265,,2020-06-16 19:00:36,1581,2020-06-16 13:31:00,3.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,1.0,3.0,3.0,3.0,3.0,1.0,2.0,,,,,,20.0,130.0,0.0,,,,,,,1.0,2020-03-04,2020-06-16,3.0,2021-01-26,2021-06-16,2021-03-04,2021-06-01,2021-01-08,1000000.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,3.0,7.0,2.0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,2,14.0,16.0,44.0,20.0
242,,2020-06-16 15:12:37,1589,2020-06-16 08:01:00,2.0,2.0,0.0,,,,,,1.0,1.0,,1.0,4.0,1.0,3.0,3.0,2.0,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,50000.0,100000.0,1.0,10000.0,20000.0,1.0,2020-03-16,2020-06-16,2.0,,,,2.0,2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,90000.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,7.0,3.0,8.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,2,0.0,21.0,49.0,21.0
208,,2020-06-16 14:04:50,1595,2020-06-16 09:39:00,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,2.0,0.0,,,,,,,,1.0,3.0,3.0,4.0,3.0,1.0,2.0,,,,,,100000.0,1000000.0,1.0,500.0,30000.0,1.0,2020-03-22,2020-05-16,2.0,,,,3.0,2021-05-08,2022-05-14,2021-10-16,2021-05-15,2021-05-15,30000000.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,8.0,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,0.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,2,13.0,10.0,50.0,23.0
716,,2020-08-10 20:47:19,1599,2020-08-10 16:29:00,3.0,2.0,0.0,,,,,,0.0,,1.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,,,,,,,,1.0,3.0,2.0,3.0,3.0,2.0,2.0,,,,,,100000.0,1000000.0,1.0,10000.0,50000.0,1.0,2020-03-15,2020-06-01,3.0,,,,3.0,2022-12-31,2022-12-31,2022-12-31,2022-12-31,2050-12-31,5000000.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,4.0,0.0,8.0,2.0,1.0,1.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,5.0,3.0,5.0,4.0,6.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,2,8.0,23.0,45.0,24.0
467,,2020-06-19 20:06:53,1606,2020-06-19 12:45:00,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,,1.0,4.0,3.0,3.0,2.0,1.0,0.0,,,,,,,,1.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,100000.0,700000.0,1.0,14000.0,30000.0,1.0,2020-03-20,2020-05-22,2.0,,,,3.0,2020-08-31,2021-06-30,2021-01-31,2021-02-10,2020-10-30,3500000.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,8.0,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4.0,3.0,4.0,,3.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,2,7.0,15.0,56.0,25.0
468,,2020-06-19 20:09:12,1608,2020-06-19 13:54:00,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,,1.0,4.0,4.0,3.0,2.0,1.0,0.0,,,,,,,,1.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,800.0,1400.0,0.0,,,,,,,1.0,2020-03-16,2020-05-24,2.0,2021-01-04,2021-01-04,2020-01-09,2020-01-08,2022-01-01,150000.0,1.0,4.0,1.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,4.0,3.0,5.0,3.0,8.0,2.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,4.0,3.0,4.0,3.0,4.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,3.0,2.0,0.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,2,7.0,8.0,52.0,30.0
285,,2020-06-16 18:48:14,1610,2020-06-16 13:59:00,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,3.0,3.0,2.0,0.0,,,,,,,,1.0,3.0,2.0,3.0,3.0,1.0,2.0,,,,,,100000.0,1000000.0,1.0,5000.0,150000.0,1.0,2020-04-01,2020-11-01,2.0,,,,3.0,2020-11-01,2020-11-01,2020-11-01,2020-11-01,2020-06-16,3000000.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,3.0,5.0,2.0,8.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,2,22.0,,36.0,25.0
323,,2020-06-17 01:44:27,1613,2020-06-16 21:24:00,3.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,25000.0,80000.0,1.0,20000.0,55000.0,1.0,2020-03-18,2020-05-15,2.0,,,,3.0,2022-04-01,2022-04-01,2020-06-16,2021-05-01,2022-04-01,8000000.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,0.0,4.0,0.0,4.0,2.0,2.0,3.0,7.0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,4.0,4.0,6.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,4.0,4.0,1.0,2.0,0.0,3.0,1.0,0.0,4.0,0.0,2.0,4.0,2,9.0,19.0,50.0,14.0
246,,2020-06-16 15:34:40,1615,2020-06-16 11:06:00,3.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,1.0,3.0,1.0,2.0,2.0,1.0,10000.0,40000.0,1.0,30000.0,50000.0,1.0,2020-03-15,,2.0,,,,3.0,2021-03-30,2021-03-30,2021-03-30,2020-08-01,2023-12-31,2600000.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,8.0,2.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,4.0,6.0,1.0,,1.0,3.0,3.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,4.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,2,2.0,23.0,51.0,
98,,,1619,2020-06-15 22:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
405,,2020-06-19 10:10:15,1630,2020-06-19 17:21:00,5.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,,1.0,1.0,3.0,2.0,3.0,1.0,2.0,0.0,,,,,,,,0.0,,,,,,1.0,3.0,2.0,3.0,1.0,2.0,300.0,500.0,0.0,,,,,,,1.0,2020-03-26,2020-04-26,2.0,2020-04-08,2020-06-19,2020-06-19,2020-01-08,2021-01-01,1000.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,2.0,4.0,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,0.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,2,2.0,12.0,44.0,4.0
